100	0.0235358	0.0496616
200	0.0958528	0.185922
300	0.0878062	0.172707
400	0.0894528	0.17652
500	0.138132	0.276579
600	0.189747	0.388126
700	0.262409	0.522478
800	0.346375	0.68264
900	0.426859	0.85011
1000	0.530957	1.05654
